head	relation	tail
/m/0bjv6	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	/m/02lq67
/m/01nn3m	/award/award_nominee/award_nominations./award/award_nomination/award	/m/054ks3
/m/0qm9n	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/026dg51	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0646qh
/m/0jnpv	/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position	/m/02qvl7
/m/01p1z_	/award/award_nominee/award_nominations./award/award_nomination/award	/m/040njc
/m/0gr51	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0c9k8
/m/02pkpfs	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05y5kf
/m/02vxq9m	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/01yc02	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/03bnb
/m/07s72n	/music/genre/artists	/m/03t9sp
/m/07gxw	/music/genre/artists	/m/016lmg
/m/02g3ft	/award/award_category/winners./award/award_honor/award_winner	/m/06chf
/m/02gvwz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01v9l67
/m/0j582	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01mqz0
/m/07s8qm7	/sports/sports_team/sport	/m/02vx4
/m/03gm48	/film/actor/film./film/performance/film	/m/0422v0
/m/01sdzg	/sports/sports_position/players./sports/sports_team_roster/team	/m/0713r
/m/062ftr	/people/person/profession	/m/02krf9
/m/02v2jy	/people/person/profession	/m/03gjzk
/m/0126t5	/music/genre/artists	/m/033s6
/m/0kftt	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02f1c
/m/0dzf_	/film/actor/film./film/performance/film	/m/0yzbg
/m/0d1tm	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0345h
/m/0421v9q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/02qw1zx	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/09s5q8
/m/049nq	/location/location/contains	/m/04q42
/m/0g56t9t	/film/film/genre	/m/0hcr
/m/04zpv	/food/food/nutrients./food/nutrition_fact/nutrient	/m/041r51
/m/0127m7	/people/person/places_lived./people/place_lived/location	/m/0cb4j
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/06b19
/m/0dq_5	/organization/role/leaders./organization/leadership/organization	/m/060ppp
/m/019g8j	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/01tpl1p
/m/0345h	/location/location/contains	/m/017gry
/m/09pmkv	/organization/organization_member/member_of./organization/organization_membership/organization	/m/07t65
/m/059kh	/music/genre/artists	/m/01rm8b
/m/035qlx	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/03fw60	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03rbj2
/m/01mt1fy	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/03f2_rc
/m/0bynt	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/07ylj
/m/0b5hj5	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/03v0t
/m/0l14md	/music/performance_role/regular_performances./music/group_membership/role	/m/018vs
/m/017z88	/education/educational_institution/students_graduates./education/education/student	/m/01l1rw
/m/01s0l0	/people/person/place_of_birth	/m/01_yvy
/m/0894_x	/people/person/profession	/m/02jknp
/m/03l3jy	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02jp5r	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01d0fp
/m/02p72j	/education/educational_institution/colors	/m/09ggk
/m/0sxkh	/award/award_winning_work/awards_won./award/award_honor/award	/m/0f4x7
/m/025m98	/award/award_category/winners./award/award_honor/ceremony	/m/0jzphpx
/m/041td_	/film/film/genre	/m/0219x_
/m/05ft32	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/018cvf
/m/0bq2g	/film/actor/film./film/performance/special_performance_type	/m/01pb34
/m/026t6	/music/performance_role/track_performances./music/track_contribution/role	/m/0l14qv
/m/01gsvb	/government/legislative_session/members./government/government_position_held/district_represented	/m/03v0t
/m/01pcq3	/award/award_winner/awards_won./award/award_honor/award_winner	/m/06b0d2
/m/04p3w	/people/cause_of_death/people	/m/0f0p0
/m/0h6r5	/award/award_winning_work/awards_won./award/award_honor/award	/m/02w_6xj
/m/01rr9f	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01fxck
/m/03f1zdw	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/09gq0x5
/m/0230rx	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/03d1y3	/people/person/place_of_birth	/m/0dclg
/m/042v_gx	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/018vs
/m/0c9k8	/award/award_winning_work/awards_won./award/award_honor/award	/m/027c924
/m/01mh8zn	/people/person/profession	/m/025352
/m/02_1rq	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/025vl4m
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/0db86
/m/0lv1x	/olympics/olympic_games/sports	/m/02y8z
/m/018vs	/music/performance_role/track_performances./music/track_contribution/role	/m/0l14md
/m/04cbtrw	/influence/influence_node/influenced_by	/m/07w21
/m/05683p	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06b0d2
/m/0bs4r	/award/award_winning_work/awards_won./award/award_honor/award	/m/027c95y
/m/01gbn6	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01pj3h
/m/01l7cxq	/music/artist/track_contributions./music/track_contribution/role	/m/0319l
/m/0308kx	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05683p
/m/0bynt	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0bjv6
/m/01d38g	/award/award_category/winners./award/award_honor/award_winner	/m/01364q
/m/016ksk	/people/person/profession	/m/02jknp
/m/03v0t	/location/location/contains	/m/02nvg1
/m/099t8j	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05rfst
/m/08qmfm	/people/person/place_of_birth	/m/0sqgt
/m/018wdw	/award/award_category/nominees./award/award_nomination/nominated_for	/m/03yvf2
/m/064t9	/music/genre/artists	/m/07_3qd
/m/01lyv	/music/genre/artists	/m/0pkyh
/m/0mzww	/location/location/contains	/m/02sjgpq
/m/0hm4q	/organization/role/leaders./organization/leadership/organization	/m/01zzy3
/m/09x3r	/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	/m/02lpp7
/m/050l8	/location/location/contains	/m/0fvxg
/m/0d060g	/location/location/contains	/m/06b19
/m/02h761	/people/person/profession	/m/0cbd2
/m/0vm5t	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/02dtg
/m/0443y3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0
/m/0249kn	/award/award_nominee/award_nominations./award/award_nomination/award	/m/026mg3
/m/03y5ky	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/06mq7
/m/01rcmg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdwqv
/m/07s9rl0	/media_common/netflix_genre/titles	/m/03mz5b
/m/0157g9	/location/location/contains	/m/09lxtg
/m/09bg4l	/organization/organization_founder/organizations_founded	/m/07t65
/m/0345h	/location/location/contains	/m/070zc
/m/0chghy	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0lk8j
/m/0c8br	/people/person/profession	/m/0cbd2
/m/095zlp	/film/film/genre	/m/060__y
/m/07jq_	/film/film_subject/films	/m/0cf8qb
/m/0xhtw	/music/genre/artists	/m/03f0fnk
/m/018vs	/music/performance_role/regular_performances./music/group_membership/group	/m/01lf293
/m/01_x6v	/award/award_nominee/award_nominations./award/award_nomination/award	/m/04njml
/m/026q3s3	/film/film/genre	/m/0hcr
/m/06qd3	/location/location/contains	/m/01bvw5
/m/01pv91	/film/film/genre	/m/0hcr
/m/017_hq	/music/artist/origin	/m/019k6n
/m/02k_4g	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0btpx
/m/024tkd	/government/legislative_session/members./government/government_position_held/district_represented	/m/0gyh
/m/0fhxv	/music/artist/track_contributions./music/track_contribution/role	/m/0l14qv
/m/04svwx	/tv/tv_program/languages	/m/03_9r
/m/016ybr	/music/genre/artists	/m/01dw_f
/m/09n48	/olympics/olympic_games/participating_countries	/m/087vz
/m/01vg13	/education/educational_institution/students_graduates./education/education/student	/m/020x5r
/m/09hd16	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0h53p1
/m/033tf_	/people/ethnicity/people	/m/01m4yn
/m/095x_	/people/person/profession	/m/064xm0
/m/02zyq6	/people/person/religion	/m/0c8wxp
/m/047tsx3	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/03m6_z
/m/049n7	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/06pwq
/m/091xrc	/film/film/genre	/m/0hcr
/m/0dq_5	/organization/role/leaders./organization/leadership/organization	/m/0kx4m
/m/0h27vc	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04tnqn
/m/02vx4	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0h3y
/m/06z8s_	/film/film/genre	/m/05p553
/m/01vtmw6	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c92g
/m/02d45s	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06dv3
/m/02w7gg	/people/ethnicity/people	/m/01j5x6
/m/0k9ts	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/0h7x
/m/0c7ct	/people/person/place_of_birth	/m/0chgzm
/m/0d68qy	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/04tnqn
/m/08w7vj	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03w1v2
/m/040njc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bs4r
/m/02cgb8	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0bq2g
/m/01c3q	/music/performance_role/regular_performances./music/group_membership/role	/m/0l14md
/m/01rrd4	/film/actor/film./film/performance/film	/m/02qlp4
/m/04glr5h	/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	/m/02rzdcp
/m/07z542	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01m15br
/m/0443y3	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0308kx
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/student	/m/01_rh4
/m/0h953	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0ptxj
/m/0d0vqn	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0jkvj
/m/013xrm	/people/ethnicity/people	/m/01q8fxx
/m/0l14qv	/music/performance_role/regular_performances./music/group_membership/role	/m/02sgy
/m/03_gd	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0dr_4
/m/01vq3	/film/film_subject/films	/m/014knw
/m/01jq4b	/education/educational_institution/colors	/m/019sc
/m/0gz6b6g	/film/film/distributors./film/film_film_distributor_relationship/region	/m/07bxhl
/m/03n_7k	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x73k6
/m/01ps2h8	/people/person/places_lived./people/place_lived/location	/m/06n3y
/m/01gkmx	/people/person/sibling_s./people/sibling_relationship/sibling	/m/01fwpt
/m/0ws7	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/04nfpk
/m/0b6tzs	/film/film/genre	/m/07s9rl0
/m/0gq_d	/award/award_category/winners./award/award_honor/ceremony	/m/02jp5r
/m/055c8	/award/award_nominee/award_nominations./award/award_nomination/award	/m/099ck7
/m/01cm8w	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/051m56	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05sq20
/m/0f4x7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0yx1m
/m/0164nb	/people/person/religion	/m/0c8wxp
/m/040z9	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/05lb87	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/02rzdcp
/m/07jqjx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/026t6	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/0l15bq
/m/045g4l	/people/person/profession	/m/018gz8
/m/03c_cxn	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x73k6
/m/0gq9h	/award/award_category/nominees./award/award_nomination/nominated_for	/m/011ysn
/m/01pjr7	/film/actor/film./film/performance/film	/m/011yn5
/m/02f79n	/award/award_category/winners./award/award_honor/award_winner	/m/018n6m
/m/0h7x	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0blfl
/m/0k7pf	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/07c0j
/m/02ppm4q	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04165w
/m/0344gc	/award/award_winning_work/awards_won./award/award_honor/award	/m/027c95y
/m/0269kx	/education/educational_institution/colors	/m/04mkbj
/m/011ypx	/award/award_winning_work/awards_won./award/award_honor/award	/m/0gr51
/m/02sgy	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/0l14qv
/m/02wypbh	/film/film/film_festivals	/m/03wf1p2
/m/0m_mm	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/0bt4r4	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0bt7ws
/m/064t9	/music/genre/artists	/m/02pt7h_
/m/0jgd	/organization/organization_member/member_of./organization/organization_membership/organization	/m/07t65
/m/02dlh2	/music/performance_role/track_performances./music/track_contribution/role	/m/02sgy
/m/019pm_	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01chc7
/m/0g1rw	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0296vv
/m/0394y	/music/artist/origin	/m/0d6lp
/m/043q6n_	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/016tw3
/m/071cn	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/01kgg9	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0h1m9
/m/040njc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/017kct
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0czyxs
/m/0dq_5	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/01frpd
/m/0gwf191	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07t21
/m/0f4x7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bs4r
/m/0bvhz9	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/04vr_f
/m/03lty	/music/genre/artists	/m/020hh3
/m/0571m	/film/film/music	/m/01x1fq
/m/0ftlxj	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/02cqbx
/m/05kfs	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/016kv6
/m/01fh0q	/music/artist/track_contributions./music/track_contribution/role	/m/01vj9c
/m/0889x	/people/person/profession	/m/039v1
/m/0821j	/people/person/places_lived./people/place_lived/location	/m/080h2
/m/015wfg	/people/person/nationality	/m/0345h
/m/05kwx2	/film/actor/film./film/performance/film	/m/01pv91
/m/0g69lg	/tv/tv_producer/programs_produced./tv/tv_producer_term/program	/m/039c26
/m/08ns5s	/sports/sports_position/players./sports/sports_team_roster/team	/m/057xlyq
/m/0h3y	/film/film/film_festivals	/m/03wf1p2
/m/030vmc	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05f4m9q
/m/06whf	/people/person/religion	/m/0kq2
/m/0hvb2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/019pm_
/m/015_z1	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/026t6	/music/instrument/instrumentalists	/m/020hh3
/m/0133x7	/people/person/nationality	/m/0d060g
/m/0bksh	/award/award_nominee/award_nominations./award/award_nomination/award	/m/099t8j
/m/02bp37	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/02gkzs
