entity	attribute	value
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	122273
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	117186
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	117317
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	120182
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	116840
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	115446
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	116754
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	116176
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	116692
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	117083
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	119957
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	115787
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	115432
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	117455
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	118075
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	116627
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	119589
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	118243
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	118684
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	118673
/m/0mwk9	http://rdf.freebase.com/ns/topic_server.population_number	120983
/m/0mwk9	http://rdf.freebase.com/ns/location.statistical_region.hud_id	4208199999
/m/05ywg	http://rdf.freebase.com/ns/location.location.area	496.0
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1257158
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1165581
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1165617
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1176116
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1212097
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1233211
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1241664
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1246780
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1249026
/m/05ywg	http://rdf.freebase.com/ns/topic_server.population_number	1259079
/m/05ywg	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	1
/m/023vrq	http://rdf.freebase.com/ns/award.award_category.date_established	1990
/m/023vrq	http://rdf.freebase.com/ns/award.award_category.date_discontinued	2010
/m/0889x	http://rdf.freebase.com/ns/people.person.height_meters	1.905
/m/01k1k4	http://rdf.freebase.com/ns/film.film.netflix_id	21302357
/m/01k1k4	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	69
/m/011x_4	http://rdf.freebase.com/ns/film.film.netflix_id	563104
/m/011x_4	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	62
/m/013rfk	http://rdf.freebase.com/ns/music.artist.active_start	1983
/m/0p0fc	http://rdf.freebase.com/ns/location.location.area	2084.94042882
/m/0p0fc	http://rdf.freebase.com/ns/location.dated_location.date_founded	1861
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	184667
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	462681
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	242504
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	377636
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	261180
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	431731
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	163975
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	440965
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	420063
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	509598
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	446821
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	344923
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	330653
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	554372
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	208356
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	293292
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	525293
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	171309
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	278325
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	230476
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	585827
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	199077
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	491701
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	382304
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	514406
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	607070
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	482262
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	357164
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	532347
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	472544
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	502810
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	519785
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	384980
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	369021
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	393895
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	574757
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	382074
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	543414
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	219962
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	595850
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	454208
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	312603
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	406279
/m/0p0fc	http://rdf.freebase.com/ns/topic_server.population_number	565360
/m/0p0fc	http://rdf.freebase.com/ns/location.statistical_region.hud_id	0800599999
/m/0bbgly	http://rdf.freebase.com/ns/film.film.initial_release_date	1935
/m/0bbgly	http://rdf.freebase.com/ns/film.film.netflix_id	60011728
/m/041r51	http://rdf.freebase.com/ns/food.nutrient.usda_id	645
/m/01xrlm	http://rdf.freebase.com/ns/organization.organization.date_founded	1883
/m/01tkgy	http://rdf.freebase.com/ns/people.person.height_meters	1.82
/m/01cl2y	http://rdf.freebase.com/ns/organization.organization.date_founded	1960
/m/018wdw	http://rdf.freebase.com/ns/award.award_category.date_established	1963
/m/0bv8h2	http://rdf.freebase.com/ns/film.film.netflix_id	60000453
/m/0bv8h2	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	38
/m/0czmk1	http://rdf.freebase.com/ns/people.person.height_meters	1.93
/m/0czmk1	http://rdf.freebase.com/ns/people.person.weight_kg	85.0
/m/044n3h	http://rdf.freebase.com/ns/people.person.height_meters	1.68
/m/040njc	http://rdf.freebase.com/ns/award.award_category.date_established	1947
/m/0kbhf	http://rdf.freebase.com/ns/film.film.initial_release_date	1944
/m/0kbhf	http://rdf.freebase.com/ns/film.film.netflix_id	60003556
/m/0rd5k	http://rdf.freebase.com/ns/location.location.area	81.0666278535
/m/0rd5k	http://rdf.freebase.com/ns/topic_server.population_number	60855
/m/0rd5k	http://rdf.freebase.com/ns/location.location.gnis_feature_id	206996
/m/0rd5k	http://rdf.freebase.com/ns/location.statistical_region.hud_id	0900126620
/m/01tspc6	http://rdf.freebase.com/ns/people.person.height_meters	1.52
/m/04kngf	http://rdf.freebase.com/ns/sports.sports_team.founded	1901
/m/05w88j	http://rdf.freebase.com/ns/people.person.height_meters	1.79
/m/05w88j	http://rdf.freebase.com/ns/user.avh.default_domain.ellerdale_topic.ellerdale_id	009e-5540
/m/04yg13l	http://rdf.freebase.com/ns/film.film.netflix_id	70130139
/m/0806vbn	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/01633c	http://rdf.freebase.com/ns/film.film.netflix_id	1178837
/m/0c0wvx	http://rdf.freebase.com/ns/time.event.end_date	1291
/m/0c0wvx	http://rdf.freebase.com/ns/time.event.start_date	1095
/m/04p3c	http://rdf.freebase.com/ns/location.location.area	551.72
/m/01vtg4q	http://rdf.freebase.com/ns/people.person.height_meters	1.7
/m/0425hg	http://rdf.freebase.com/ns/sports.sports_team.founded	1982
/m/018js4	http://rdf.freebase.com/ns/film.film.netflix_id	1056189
/m/03x22w	http://rdf.freebase.com/ns/people.person.height_meters	1.57
/m/0kq08	http://rdf.freebase.com/ns/location.location.area	4343.41006103
/m/0kq08	http://rdf.freebase.com/ns/location.dated_location.date_founded	1850
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	102758
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	197994
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	221016
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	154263
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	220000
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	211584
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	209319
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	125384
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	187678
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	219913
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	117302
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	166970
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	138539
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	121630
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	148451
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	105920
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	131801
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	192831
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	219503
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	219914
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	163233
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	214831
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	216933
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	203926
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	156791
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	113230
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	129473
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	190409
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	160680
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	196083
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	196327
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	112782
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	143851
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	206384
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	171909
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	217741
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	183652
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	194648
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	176583
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	222090
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	213173
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	220577
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	201282
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	151913
/m/0kq08	http://rdf.freebase.com/ns/topic_server.population_number	199993
/m/0kq08	http://rdf.freebase.com/ns/location.statistical_region.hud_id	0600799999
/m/0h53c_5	http://rdf.freebase.com/ns/award.award_category.date_discontinued	2007
/m/0pqz3	http://rdf.freebase.com/ns/location.location.area	48.4327776633
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	55146
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54196
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54128
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	55745
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	55409
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54331
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54523
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54365
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	57773
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54294
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54429
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54287
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	58106
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	53767
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54786
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54010
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54263
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	55223
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	55511
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	57454
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54481
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	54238
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	58416
/m/0pqz3	http://rdf.freebase.com/ns/topic_server.population_number	53913
/m/0pqz3	http://rdf.freebase.com/ns/location.location.gnis_feature_id	500082
/m/0pqz3	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	211680
/m/0flw6	http://rdf.freebase.com/ns/people.person.height_meters	1.85
/m/0m68w	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/09bg4l	http://rdf.freebase.com/ns/government.us_vice_president.vice_president_number	34
/m/09bg4l	http://rdf.freebase.com/ns/people.person.height_meters	1.72
/m/09bg4l	http://rdf.freebase.com/ns/people.person.quotationsbook_id	7317
/m/09bg4l	http://rdf.freebase.com/ns/government.us_president.presidency_number	33
/m/06npd	http://rdf.freebase.com/ns/location.location.area	49036.0
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5303294
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4596622
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4068095
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5378867
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5390516
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4518607
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4449367
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4979815
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4641445
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5091971
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4739105
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5396020
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5391428
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5016105
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5372807
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4789507
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4327341
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	5407579
/m/06npd	http://rdf.freebase.com/ns/topic_server.population_number	4282017
